Amount,Location,Type,Hour,Day,Is_New_Location,Is_High_Amount,Class
425.9,Other,Bank Transfer,22,Sun,1,0,1
59.32,Hyderabad,POS Swipe,3,Mon,0,0,0
179.78,Pune,POS Swipe,5,Thu,0,1,0
549.76,Other,POS Swipe,15,Fri,0,0,0
226.72,Other,ATM Withdrawal,6,Sun,0,0,0
107.03,Pune,UPI,4,Sat,0,0,1
233.94,Delhi,Bank Transfer,8,Sat,0,0,0
84.31,Bangalore,UPI,23,Fri,1,0,1
64.94,Hyderabad,E-Commerce,18,Sat,0,0,0
1141.76,Bangalore,E-Commerce,0,Fri,0,0,1
277.89,Pune,Bank Transfer,7,Sun,0,0,0
206.97,Hyderabad,POS Swipe,19,Tue,0,0,0
87.79,Mumbai,E-Commerce,22,Wed,0,1,0
10.08,Mumbai,UPI,3,Tue,1,0,1
6.31,Hyderabad,UPI,22,Tue,0,0,1
161.57,Bangalore,ATM Withdrawal,16,Tue,0,0,0
287.12,Bangalore,POS Swipe,0,Fri,0,0,0
154.17,Mumbai,ATM Withdrawal,1,Thu,0,1,0
367.5,Mumbai,Bank Transfer,20,Sun,0,0,0
6.8,Pune,E-Commerce,13,Mon,0,0,0
91.38,Hyderabad,ATM Withdrawal,21,Mon,0,0,0
54.12,Bangalore,ATM Withdrawal,1,Wed,0,0,0
118.58,Pune,Bank Transfer,0,Wed,0,0,0
15.03,Bangalore,UPI,12,Fri,1,0,1
616.4,Mumbai,UPI,22,Mon,1,0,1
50.53,Hyderabad,Bank Transfer,7,Thu,0,1,0
511.0,Delhi,UPI,21,Fri,1,0,1
110.99,Hyderabad,Bank Transfer,8,Wed,0,0,0
847.05,Other,UPI,23,Fri,0,0,1
161.51,Delhi,Bank Transfer,19,Wed,0,0,0
534.25,Pune,UPI,20,Mon,0,1,1
1.07,Delhi,ATM Withdrawal,1,Sun,0,0,0
275.85,Delhi,ATM Withdrawal,16,Fri,0,0,0
466.71,Pune,UPI,5,Tue,0,0,1
30.1,Hyderabad,Bank Transfer,2,Sat,0,0,0
20.21,Pune,ATM Withdrawal,19,Sun,0,0,0
110.53,Other,E-Commerce,16,Wed,0,0,0
542.65,Mumbai,UPI,5,Tue,0,0,1
156.35,Mumbai,E-Commerce,7,Wed,0,0,0
149.93,Delhi,E-Commerce,13,Sun,0,0,0
30.43,Pune,POS Swipe,9,Tue,0,0,0
0.16,Pune,E-Commerce,19,Mon,1,0,0
332.29,Pune,E-Commerce,9,Sun,0,0,0
18.33,Other,POS Swipe,14,Sun,0,0,0
200.94,Other,POS Swipe,7,Mon,0,0,0
492.12,Hyderabad,POS Swipe,10,Thu,0,0,0
46.8,Bangalore,Bank Transfer,15,Thu,0,0,0
218.89,Bangalore,POS Swipe,2,Thu,0,0,0
16.39,Bangalore,Bank Transfer,14,Fri,1,0,0
185.14,Hyderabad,UPI,12,Sun,0,0,0
35.81,Pune,Bank Transfer,10,Wed,1,0,0
266.33,Bangalore,UPI,13,Fri,0,0,0
71.69,Pune,POS Swipe,6,Thu,0,0,0
124.5,Delhi,POS Swipe,18,Wed,0,0,0
182.97,Bangalore,UPI,14,Fri,0,0,0
37.57,Delhi,ATM Withdrawal,5,Mon,0,0,0
270.68,Hyderabad,Bank Transfer,19,Wed,0,0,0
72.09,Mumbai,E-Commerce,21,Sun,0,0,0
217.16,Other,POS Swipe,6,Thu,0,0,0
34.46,Hyderabad,Bank Transfer,23,Mon,0,0,0
233.03,Hyderabad,Bank Transfer,13,Wed,0,0,0
27.44,Hyderabad,POS Swipe,21,Fri,0,0,0
110.8,Bangalore,UPI,3,Sat,0,1,1
56.79,Delhi,POS Swipe,8,Sat,0,0,0
275.96,Other,Bank Transfer,6,Thu,0,0,0
60.77,Bangalore,ATM Withdrawal,14,Fri,0,0,0
426.94,Mumbai,UPI,2,Mon,0,0,1
444.79,Other,POS Swipe,4,Sun,0,0,0
43.74,Hyderabad,E-Commerce,16,Mon,0,0,0
190.3,Pune,POS Swipe,23,Mon,0,0,0
18.36,Mumbai,Bank Transfer,0,Wed,0,0,0
99.36,Delhi,Bank Transfer,0,Thu,0,0,0
249.88,Mumbai,E-Commerce,15,Sun,0,0,0
215.42,Bangalore,UPI,22,Sat,0,0,1
196.01,Pune,Bank Transfer,13,Mon,1,0,0
66.41,Bangalore,UPI,10,Fri,0,0,0
94.97,Other,UPI,13,Thu,0,0,0
21.73,Hyderabad,POS Swipe,7,Sat,0,0,0
253.9,Hyderabad,UPI,18,Fri,0,0,0
140.19,Mumbai,Bank Transfer,1,Sun,0,0,0
246.73,Hyderabad,Bank Transfer,22,Fri,0,0,0
57.25,Hyderabad,ATM Withdrawal,9,Sun,0,0,0
78.44,Other,UPI,4,Mon,0,0,1
81.36,Delhi,ATM Withdrawal,14,Thu,0,0,0
5.22,Delhi,POS Swipe,0,Tue,0,1,0
83.42,Bangalore,ATM Withdrawal,1,Sun,0,0,0
325.22,Bangalore,UPI,18,Wed,0,0,0
455.19,Delhi,Bank Transfer,21,Tue,0,0,0
146.05,Mumbai,POS Swipe,16,Wed,0,1,0
121.58,Delhi,UPI,14,Thu,0,0,0
6.26,Bangalore,POS Swipe,23,Sat,1,0,1
422.73,Pune,E-Commerce,17,Mon,0,0,0
2.62,Hyderabad,UPI,20,Thu,0,0,0
579.18,Other,E-Commerce,7,Tue,1,0,1
134.36,Pune,ATM Withdrawal,20,Fri,0,1,0
83.69,Pune,UPI,13,Wed,0,1,0
515.98,Hyderabad,E-Commerce,7,Wed,0,0,0
4.94,Delhi,Bank Transfer,21,Tue,0,0,0
174.18,Mumbai,ATM Withdrawal,22,Mon,0,0,0
159.23,Pune,UPI,7,Thu,0,0,0
49.52,Mumbai,UPI,18,Tue,0,0,0
112.03,Other,Bank Transfer,12,Sun,0,0,0
211.26,Other,Bank Transfer,4,Thu,0,0,0
259.75,Other,E-Commerce,9,Sun,1,0,0
0.14,Bangalore,E-Commerce,6,Mon,1,1,0
552.46,Pune,E-Commerce,8,Fri,0,0,0
35.95,Other,POS Swipe,13,Sun,0,0,0
53.21,Bangalore,ATM Withdrawal,5,Thu,1,0,1
61.16,Other,UPI,9,Sun,0,0,0
7.71,Delhi,ATM Withdrawal,0,Mon,0,1,0
26.26,Pune,Bank Transfer,10,Tue,0,0,0
858.8,Bangalore,ATM Withdrawal,7,Sat,0,0,0
75.73,Other,ATM Withdrawal,5,Fri,0,0,0
24.5,Bangalore,E-Commerce,16,Fri,0,0,0
22.63,Other,Bank Transfer,3,Fri,0,0,0
254.21,Delhi,ATM Withdrawal,5,Wed,0,0,0
385.61,Mumbai,UPI,14,Sat,1,1,1
59.4,Other,E-Commerce,9,Mon,0,0,0
4.23,Mumbai,ATM Withdrawal,16,Thu,0,0,0
50.49,Pune,Bank Transfer,9,Tue,0,1,0
11.64,Delhi,UPI,4,Sun,0,0,1
21.83,Pune,Bank Transfer,18,Sun,0,0,0
112.95,Mumbai,Bank Transfer,6,Fri,0,0,0
52.25,Delhi,Bank Transfer,23,Fri,0,0,0
145.11,Hyderabad,POS Swipe,18,Fri,0,0,0
58.47,Delhi,UPI,9,Mon,0,0,0
564.48,Delhi,Bank Transfer,18,Tue,0,0,0
472.77,Hyderabad,POS Swipe,10,Mon,0,0,0
167.31,Bangalore,E-Commerce,2,Tue,0,0,0
87.52,Bangalore,POS Swipe,10,Thu,0,0,0
95.98,Bangalore,E-Commerce,5,Sun,0,0,0
106.16,Mumbai,POS Swipe,5,Wed,0,0,0
260.08,Delhi,Bank Transfer,14,Tue,0,0,0
120.16,Other,POS Swipe,2,Sat,0,0,0
388.6,Hyderabad,POS Swipe,21,Mon,1,1,0
576.82,Other,Bank Transfer,10,Mon,0,0,0
81.88,Mumbai,E-Commerce,7,Mon,0,0,0
164.51,Hyderabad,Bank Transfer,22,Wed,0,0,0
19.98,Other,UPI,22,Tue,0,0,1
44.75,Mumbai,POS Swipe,7,Tue,0,0,0
106.7,Mumbai,UPI,22,Tue,0,0,1
46.19,Mumbai,Bank Transfer,15,Tue,0,0,0
418.4,Hyderabad,Bank Transfer,2,Fri,0,0,0
34.46,Other,ATM Withdrawal,7,Fri,0,0,0
121.64,Other,UPI,7,Sat,0,0,0
186.13,Pune,ATM Withdrawal,12,Mon,1,0,0
235.44,Mumbai,UPI,0,Sun,0,0,1
96.6,Bangalore,ATM Withdrawal,9,Fri,0,0,0
406.66,Delhi,ATM Withdrawal,4,Sun,1,0,1
168.01,Pune,UPI,4,Sun,1,0,1
115.79,Pune,Bank Transfer,16,Tue,0,0,0
13.92,Hyderabad,E-Commerce,21,Tue,0,0,0
124.98,Pune,Bank Transfer,13,Fri,0,0,0
343.78,Other,E-Commerce,5,Thu,0,0,0
190.66,Hyderabad,UPI,13,Sat,0,1,0
356.95,Hyderabad,POS Swipe,11,Sun,0,0,0
136.25,Bangalore,Bank Transfer,19,Sun,0,0,0
25.22,Mumbai,ATM Withdrawal,21,Mon,0,1,0
2.75,Pune,Bank Transfer,21,Wed,1,0,0
72.26,Mumbai,UPI,0,Sat,0,0,1
239.46,Mumbai,POS Swipe,4,Mon,0,0,0
312.38,Mumbai,POS Swipe,17,Mon,0,1,0
70.13,Hyderabad,Bank Transfer,13,Mon,0,0,0
136.9,Mumbai,Bank Transfer,6,Sat,0,0,0
109.33,Pune,Bank Transfer,14,Sun,0,0,0
105.7,Hyderabad,UPI,8,Sat,0,0,0
52.62,Pune,E-Commerce,14,Fri,0,0,0
29.32,Hyderabad,E-Commerce,15,Sun,0,0,0
43.8,Delhi,ATM Withdrawal,8,Mon,0,0,0
11.38,Delhi,UPI,6,Tue,0,0,0
44.16,Delhi,POS Swipe,6,Mon,0,0,0
1.85,Delhi,ATM Withdrawal,16,Tue,1,0,0
197.37,Hyderabad,POS Swipe,10,Fri,0,0,0
76.07,Mumbai,POS Swipe,5,Fri,0,0,0
723.46,Bangalore,Bank Transfer,13,Mon,0,1,0
43.06,Other,POS Swipe,14,Sat,0,0,0
84.88,Bangalore,POS Swipe,20,Tue,0,0,0
88.58,Delhi,UPI,7,Tue,0,0,0
1.7,Mumbai,Bank Transfer,23,Tue,0,0,0
365.53,Pune,Bank Transfer,3,Tue,0,0,0
6.5,Mumbai,ATM Withdrawal,0,Wed,0,0,0
563.28,Pune,Bank Transfer,5,Fri,0,0,1
445.26,Bangalore,E-Commerce,0,Tue,0,1,0
153.37,Mumbai,UPI,20,Wed,0,0,0
156.88,Mumbai,ATM Withdrawal,4,Wed,0,0,0
212.13,Other,E-Commerce,18,Fri,0,0,0
97.89,Bangalore,POS Swipe,4,Thu,0,0,0
208.38,Mumbai,E-Commerce,21,Mon,0,1,0
9.16,Pune,ATM Withdrawal,4,Fri,0,0,0
11.11,Mumbai,Bank Transfer,16,Thu,0,0,0
122.21,Pune,UPI,11,Sat,0,0,0
159.53,Delhi,ATM Withdrawal,6,Mon,0,0,0
437.53,Mumbai,E-Commerce,14,Mon,0,0,0
22.11,Pune,E-Commerce,18,Mon,0,0,0
345.92,Bangalore,ATM Withdrawal,22,Wed,0,0,0
47.16,Delhi,ATM Withdrawal,20,Tue,0,0,0
100.2,Mumbai,ATM Withdrawal,12,Mon,0,0,0
76.14,Other,Bank Transfer,11,Sun,1,0,0
102.22,Pune,ATM Withdrawal,18,Tue,0,0,0
32.62,Other,POS Swipe,12,Mon,1,0,0
140.06,Mumbai,UPI,5,Wed,0,0,1
323.54,Pune,UPI,0,Sat,0,0,1
116.51,Mumbai,POS Swipe,5,Mon,0,0,0
134.91,Delhi,E-Commerce,12,Fri,0,0,0
377.79,Delhi,E-Commerce,12,Sun,1,0,0
244.87,Mumbai,E-Commerce,12,Thu,1,0,0
134.85,Mumbai,E-Commerce,19,Mon,0,1,0
59.6,Hyderabad,Bank Transfer,3,Sun,0,0,0
432.44,Mumbai,POS Swipe,4,Thu,0,0,0
172.09,Mumbai,UPI,12,Thu,0,0,0
49.99,Other,POS Swipe,8,Sun,1,0,0
62.7,Other,UPI,16,Wed,1,0,1
325.05,Delhi,E-Commerce,2,Sat,0,0,0
9.03,Other,Bank Transfer,19,Thu,0,0,0
967.98,Mumbai,ATM Withdrawal,17,Wed,0,0,0
27.93,Bangalore,ATM Withdrawal,14,Sat,0,0,0
317.99,Mumbai,E-Commerce,22,Mon,1,0,1
100.43,Hyderabad,E-Commerce,0,Tue,0,0,0
135.54,Pune,POS Swipe,8,Wed,0,0,0
425.14,Delhi,Bank Transfer,5,Thu,0,0,0
106.52,Other,Bank Transfer,17,Thu,1,0,0
154.22,Bangalore,POS Swipe,0,Mon,0,0,0
10.11,Pune,Bank Transfer,21,Sun,0,1,0
0.47,Bangalore,Bank Transfer,6,Wed,0,0,0
56.15,Delhi,ATM Withdrawal,9,Mon,0,1,0
228.25,Other,Bank Transfer,5,Wed,0,0,0
25.85,Hyderabad,E-Commerce,6,Tue,0,0,0
24.15,Delhi,ATM Withdrawal,5,Fri,0,0,0
105.85,Bangalore,E-Commerce,7,Mon,0,0,0
208.73,Bangalore,E-Commerce,1,Thu,0,0,0
249.01,Delhi,POS Swipe,8,Mon,0,0,0
39.31,Mumbai,Bank Transfer,8,Sun,0,1,0
16.59,Delhi,Bank Transfer,6,Wed,0,0,0
564.01,Other,Bank Transfer,8,Mon,0,0,0
60.4,Other,Bank Transfer,16,Tue,1,0,0
383.94,Hyderabad,ATM Withdrawal,2,Wed,0,0,0
398.27,Delhi,UPI,15,Sun,0,0,0
296.14,Pune,E-Commerce,15,Sun,0,1,0
36.99,Other,UPI,1,Sat,0,0,1
344.97,Other,UPI,10,Sun,0,0,0
293.28,Other,UPI,15,Thu,1,0,1
181.63,Mumbai,ATM Withdrawal,14,Thu,0,0,0
82.26,Pune,UPI,0,Wed,1,0,1
60.9,Delhi,ATM Withdrawal,20,Sat,1,0,0
26.0,Mumbai,POS Swipe,16,Tue,0,0,0
142.57,Other,POS Swipe,2,Sun,0,1,0
176.02,Pune,POS Swipe,21,Mon,0,0,0
89.05,Pune,ATM Withdrawal,21,Fri,0,0,0
129.01,Mumbai,ATM Withdrawal,18,Thu,0,0,0
90.36,Other,E-Commerce,19,Tue,1,0,0
204.89,Mumbai,UPI,6,Sun,1,0,1
463.05,Bangalore,Bank Transfer,21,Tue,0,0,0
35.81,Other,Bank Transfer,10,Tue,0,0,0
96.06,Mumbai,UPI,17,Mon,0,0,0
30.37,Delhi,Bank Transfer,13,Tue,0,0,0
196.14,Other,Bank Transfer,15,Tue,0,0,0
261.03,Hyderabad,Bank Transfer,5,Wed,0,0,0
537.39,Other,ATM Withdrawal,1,Wed,0,0,1
65.39,Bangalore,ATM Withdrawal,22,Tue,0,0,0
599.99,Mumbai,ATM Withdrawal,10,Tue,0,0,0
13.07,Hyderabad,UPI,10,Wed,0,0,0
184.77,Bangalore,POS Swipe,9,Mon,0,0,0
11.77,Delhi,Bank Transfer,3,Wed,1,0,1
448.44,Other,E-Commerce,16,Sun,1,0,0
150.92,Hyderabad,ATM Withdrawal,9,Wed,0,0,0
221.34,Mumbai,E-Commerce,8,Wed,0,0,0
356.25,Mumbai,Bank Transfer,12,Wed,0,0,0
32.58,Delhi,POS Swipe,10,Fri,0,0,0
7.87,Bangalore,E-Commerce,9,Thu,0,0,0
422.2,Hyderabad,Bank Transfer,23,Sun,0,0,0
75.65,Delhi,Bank Transfer,4,Sun,1,0,1
27.62,Bangalore,ATM Withdrawal,2,Mon,0,0,0
126.4,Pune,POS Swipe,3,Sat,0,0,0
182.41,Pune,Bank Transfer,2,Mon,0,0,0
6.29,Bangalore,POS Swipe,9,Sun,0,0,0
64.29,Mumbai,ATM Withdrawal,23,Tue,0,0,0
6.67,Mumbai,E-Commerce,12,Fri,0,0,0
109.06,Pune,UPI,4,Tue,0,0,1
450.95,Mumbai,UPI,12,Mon,0,0,0
810.86,Mumbai,UPI,23,Mon,0,0,1
202.7,Bangalore,POS Swipe,0,Sat,0,0,0
35.26,Other,UPI,10,Sat,0,1,0
472.57,Bangalore,E-Commerce,2,Tue,0,0,0
145.24,Mumbai,Bank Transfer,16,Thu,0,0,0
33.39,Bangalore,POS Swipe,18,Tue,0,1,0
509.51,Hyderabad,E-Commerce,12,Thu,0,0,0
283.33,Pune,POS Swipe,15,Thu,0,0,0
263.13,Other,POS Swipe,17,Wed,0,0,0
247.01,Hyderabad,POS Swipe,22,Mon,0,0,0
44.71,Hyderabad,ATM Withdrawal,19,Wed,0,0,0
47.4,Mumbai,Bank Transfer,22,Mon,0,0,0
233.14,Mumbai,UPI,18,Wed,0,0,0
49.62,Hyderabad,ATM Withdrawal,5,Thu,0,0,0
115.49,Hyderabad,Bank Transfer,22,Wed,0,0,0
304.65,Delhi,UPI,6,Fri,0,0,0
306.45,Delhi,ATM Withdrawal,14,Wed,1,0,0
120.76,Pune,ATM Withdrawal,4,Sat,0,0,0
314.23,Hyderabad,E-Commerce,15,Sat,0,0,0
364.8,Bangalore,ATM Withdrawal,5,Wed,1,0,1
212.71,Other,POS Swipe,2,Wed,0,0,0
51.86,Delhi,ATM Withdrawal,11,Fri,0,0,0
64.04,Mumbai,POS Swipe,3,Mon,0,0,0
75.62,Hyderabad,Bank Transfer,21,Wed,1,0,0
24.84,Bangalore,Bank Transfer,2,Mon,0,0,0
63.81,Other,POS Swipe,15,Sat,1,0,0
47.02,Bangalore,E-Commerce,15,Tue,0,0,0
121.51,Bangalore,E-Commerce,22,Thu,0,0,0
478.15,Mumbai,Bank Transfer,18,Tue,0,0,0
22.07,Delhi,ATM Withdrawal,14,Fri,0,0,0
254.78,Bangalore,Bank Transfer,8,Fri,0,0,0
232.49,Other,Bank Transfer,19,Mon,0,0,0
20.13,Delhi,POS Swipe,1,Mon,1,0,1
511.68,Pune,E-Commerce,5,Sun,0,0,1
168.08,Mumbai,POS Swipe,13,Sun,1,0,0
90.43,Delhi,Bank Transfer,8,Wed,0,0,0
282.56,Delhi,UPI,9,Sun,0,0,0
59.51,Bangalore,ATM Withdrawal,17,Tue,0,0,0
236.51,Other,Bank Transfer,14,Mon,0,0,0
8.1,Bangalore,POS Swipe,3,Sat,0,0,0
365.78,Other,UPI,4,Mon,0,0,1
118.9,Mumbai,UPI,22,Sun,0,0,1
202.5,Delhi,Bank Transfer,20,Sat,0,0,0
50.01,Hyderabad,E-Commerce,5,Mon,1,1,1
226.07,Other,UPI,14,Sun,0,0,0
295.89,Other,ATM Withdrawal,19,Thu,0,0,0
128.19,Bangalore,POS Swipe,1,Mon,0,0,0
192.32,Bangalore,POS Swipe,15,Thu,0,0,0
121.88,Pune,POS Swipe,4,Fri,0,0,0
449.04,Other,Bank Transfer,22,Wed,0,0,0
137.78,Mumbai,POS Swipe,3,Tue,0,0,0
368.79,Delhi,POS Swipe,0,Mon,0,0,0
323.24,Delhi,ATM Withdrawal,7,Thu,0,0,0
105.7,Delhi,E-Commerce,20,Sun,0,0,0
52.29,Other,Bank Transfer,9,Mon,0,0,0
104.2,Bangalore,Bank Transfer,14,Mon,1,0,0
349.99,Mumbai,POS Swipe,1,Thu,0,0,0
51.66,Delhi,ATM Withdrawal,18,Mon,0,0,0
148.65,Other,UPI,11,Tue,0,0,0
328.08,Hyderabad,POS Swipe,9,Sat,0,0,0
87.23,Pune,POS Swipe,11,Sat,1,0,0
205.56,Pune,Bank Transfer,20,Sat,0,0,0
56.37,Delhi,Bank Transfer,19,Sun,0,0,0
23.14,Bangalore,POS Swipe,8,Sat,0,0,0
316.35,Pune,Bank Transfer,7,Fri,0,0,0
20.84,Pune,ATM Withdrawal,1,Wed,0,0,0
63.32,Pune,UPI,20,Mon,0,0,0
386.36,Pune,UPI,23,Thu,0,0,1
85.07,Delhi,UPI,23,Tue,1,0,1
722.72,Other,POS Swipe,6,Mon,0,0,0
779.77,Mumbai,POS Swipe,3,Fri,0,0,1
62.47,Mumbai,POS Swipe,18,Fri,1,0,0
8.37,Bangalore,ATM Withdrawal,7,Thu,0,0,0
244.2,Other,UPI,23,Mon,0,0,1
119.93,Hyderabad,Bank Transfer,12,Sat,0,0,0
21.24,Mumbai,Bank Transfer,20,Mon,1,0,0
245.87,Hyderabad,E-Commerce,2,Mon,0,0,0
6.33,Mumbai,E-Commerce,4,Fri,1,0,1
408.35,Mumbai,Bank Transfer,19,Mon,0,0,0
29.85,Bangalore,UPI,7,Sat,0,1,0
27.24,Pune,POS Swipe,1,Mon,0,0,0
38.64,Bangalore,Bank Transfer,23,Sun,0,0,0
645.11,Mumbai,Bank Transfer,9,Sun,0,0,0
236.29,Other,E-Commerce,21,Mon,0,1,0
323.26,Pune,UPI,15,Mon,1,0,1
101.38,Other,Bank Transfer,3,Sat,0,0,0
81.99,Other,POS Swipe,13,Sun,0,0,0
53.44,Other,POS Swipe,2,Sat,1,0,1
131.03,Pune,ATM Withdrawal,9,Thu,0,0,0
160.52,Other,POS Swipe,12,Fri,0,0,0
199.81,Pune,Bank Transfer,4,Wed,0,0,0
59.44,Hyderabad,Bank Transfer,21,Sun,0,0,0
593.83,Mumbai,POS Swipe,16,Thu,0,0,0
37.21,Delhi,E-Commerce,16,Sat,1,0,0
674.25,Other,UPI,10,Mon,0,0,1
2.99,Bangalore,Bank Transfer,18,Wed,0,0,0
131.22,Hyderabad,POS Swipe,17,Tue,0,0,0
81.1,Bangalore,POS Swipe,16,Wed,0,0,0
119.25,Delhi,Bank Transfer,10,Thu,1,0,0
169.1,Pune,ATM Withdrawal,14,Fri,0,0,0
114.39,Delhi,UPI,7,Thu,1,0,1
107.18,Bangalore,Bank Transfer,11,Fri,1,0,0
263.89,Delhi,POS Swipe,16,Fri,0,0,0
231.59,Mumbai,ATM Withdrawal,23,Sat,0,0,0
358.28,Delhi,Bank Transfer,4,Fri,0,0,0
57.53,Other,UPI,3,Tue,0,0,1
188.08,Mumbai,ATM Withdrawal,23,Wed,0,0,0
175.99,Other,POS Swipe,23,Thu,1,1,1
92.32,Delhi,E-Commerce,10,Thu,0,0,0
133.13,Mumbai,UPI,7,Fri,0,0,0
75.31,Mumbai,ATM Withdrawal,15,Sat,0,0,0
30.59,Delhi,Bank Transfer,15,Tue,0,0,0
48.11,Hyderabad,Bank Transfer,2,Tue,0,1,0
22.3,Pune,ATM Withdrawal,11,Mon,0,0,0
229.81,Pune,Bank Transfer,23,Tue,0,0,0
216.19,Pune,ATM Withdrawal,12,Fri,0,0,0
601.59,Mumbai,UPI,0,Fri,0,0,1
261.63,Pune,Bank Transfer,3,Sun,0,0,0
10.69,Mumbai,UPI,20,Wed,0,0,0
431.26,Hyderabad,POS Swipe,5,Fri,0,0,0
397.08,Delhi,POS Swipe,4,Wed,0,0,0
117.15,Delhi,POS Swipe,4,Tue,0,0,0
176.31,Mumbai,POS Swipe,20,Mon,0,0,0
746.59,Mumbai,Bank Transfer,9,Sun,0,1,0
151.99,Hyderabad,ATM Withdrawal,18,Sat,0,0,0
471.45,Pune,Bank Transfer,17,Thu,0,0,0
17.34,Hyderabad,Bank Transfer,1,Fri,0,0,0
42.4,Delhi,UPI,15,Tue,0,0,0
116.23,Delhi,ATM Withdrawal,14,Fri,1,0,0
175.78,Other,E-Commerce,23,Wed,0,0,0
338.81,Pune,E-Commerce,4,Tue,1,0,1
888.99,Delhi,ATM Withdrawal,20,Thu,0,0,0
98.48,Other,E-Commerce,21,Wed,0,0,0
9.72,Mumbai,ATM Withdrawal,8,Tue,0,0,0
323.06,Delhi,UPI,22,Sat,0,0,1
185.46,Bangalore,UPI,4,Sat,0,0,1
44.26,Pune,Bank Transfer,4,Thu,1,0,1
136.57,Other,E-Commerce,8,Sat,0,0,0
271.2,Pune,ATM Withdrawal,8,Wed,0,0,0
294.29,Pune,UPI,1,Thu,0,0,1
138.48,Bangalore,Bank Transfer,6,Tue,0,1,0
72.83,Hyderabad,E-Commerce,0,Wed,1,0,1
727.96,Mumbai,E-Commerce,19,Sat,0,0,0
217.75,Pune,E-Commerce,1,Mon,0,0,0
104.93,Delhi,UPI,11,Fri,1,0,1
65.83,Mumbai,UPI,5,Sat,0,0,1
262.69,Delhi,E-Commerce,19,Mon,0,0,0
55.46,Mumbai,UPI,18,Thu,0,0,0
37.68,Mumbai,E-Commerce,15,Tue,0,0,0
150.93,Other,POS Swipe,3,Sun,0,0,0
68.49,Delhi,UPI,17,Fri,0,0,0
198.26,Delhi,ATM Withdrawal,4,Tue,0,0,0
25.1,Mumbai,UPI,21,Thu,0,0,0
212.81,Pune,E-Commerce,17,Tue,1,0,0
66.62,Delhi,ATM Withdrawal,5,Wed,0,1,0
0.05,Bangalore,Bank Transfer,13,Wed,1,0,0
27.15,Bangalore,ATM Withdrawal,19,Sat,0,0,0
542.46,Mumbai,ATM Withdrawal,16,Sat,0,0,0
404.02,Hyderabad,UPI,17,Sat,0,0,0
53.21,Mumbai,ATM Withdrawal,20,Sat,0,0,0
301.35,Mumbai,ATM Withdrawal,9,Thu,0,0,0
187.59,Pune,E-Commerce,22,Tue,0,0,0
707.44,Pune,UPI,23,Sat,0,0,1
93.56,Other,E-Commerce,18,Thu,0,0,0
228.8,Hyderabad,UPI,17,Sun,0,0,0
13.13,Hyderabad,Bank Transfer,3,Fri,0,0,0
100.92,Hyderabad,ATM Withdrawal,19,Sat,0,0,0
663.84,Hyderabad,UPI,14,Tue,0,0,1
154.86,Hyderabad,ATM Withdrawal,5,Wed,0,0,0
67.9,Mumbai,ATM Withdrawal,5,Mon,0,0,0
25.63,Mumbai,POS Swipe,2,Sun,1,0,1
243.16,Other,E-Commerce,8,Wed,0,0,0
207.05,Bangalore,UPI,10,Tue,0,0,0
93.66,Bangalore,Bank Transfer,4,Tue,0,0,0
602.95,Other,POS Swipe,13,Sun,0,0,0
4.49,Other,E-Commerce,1,Tue,1,0,1
72.4,Delhi,Bank Transfer,21,Tue,0,0,0
507.84,Mumbai,Bank Transfer,18,Sat,1,0,1
77.41,Hyderabad,ATM Withdrawal,7,Fri,0,0,0
58.14,Delhi,E-Commerce,12,Mon,0,0,0
152.81,Pune,POS Swipe,18,Sat,0,0,0
347.23,Mumbai,UPI,4,Wed,0,0,1
21.77,Other,UPI,14,Fri,0,0,0
573.01,Bangalore,POS Swipe,3,Sun,0,0,1
317.02,Mumbai,ATM Withdrawal,3,Thu,0,0,0
40.0,Other,ATM Withdrawal,17,Tue,0,1,0
248.96,Mumbai,Bank Transfer,23,Sun,0,0,0
97.21,Mumbai,E-Commerce,18,Wed,0,0,0
102.93,Mumbai,Bank Transfer,19,Thu,0,0,0
305.84,Pune,UPI,21,Mon,0,0,0
658.21,Bangalore,POS Swipe,8,Wed,1,0,1
27.09,Mumbai,E-Commerce,14,Sun,0,0,0
109.16,Other,POS Swipe,11,Fri,0,0,0
131.15,Pune,E-Commerce,3,Sat,0,0,0
94.42,Delhi,UPI,2,Thu,1,0,1
90.26,Mumbai,UPI,4,Wed,0,0,1
10.74,Pune,E-Commerce,16,Sat,0,0,0
231.38,Hyderabad,ATM Withdrawal,4,Sat,0,0,0
114.62,Delhi,E-Commerce,3,Sat,0,0,0
43.33,Bangalore,UPI,20,Fri,0,0,0
338.6,Mumbai,POS Swipe,6,Tue,0,0,0
324.46,Mumbai,Bank Transfer,6,Wed,1,0,0
133.26,Pune,POS Swipe,6,Sat,0,0,0
70.89,Bangalore,UPI,16,Tue,0,0,0
203.27,Hyderabad,POS Swipe,14,Sat,0,0,0
67.98,Delhi,ATM Withdrawal,6,Thu,0,0,0
53.84,Other,ATM Withdrawal,14,Sun,1,0,0
262.25,Bangalore,E-Commerce,19,Thu,0,0,0
8.23,Mumbai,POS Swipe,3,Thu,0,0,0
19.91,Pune,POS Swipe,1,Tue,1,0,1
1.36,Hyderabad,UPI,21,Tue,0,0,0
33.2,Pune,E-Commerce,12,Sat,0,0,0
14.3,Delhi,E-Commerce,11,Fri,0,0,0
